tic,datadate,Net_Income,Interest_Expense,Income_Taxes,Depreciation_Amortization,EBITDA,Market_Value,Short_Term_Debt,Long_Term_Debt,Cash,EV,EBITDA_Pct_Change,EV_Pct_Change
UNH,2022-03-31,5027.0,433.0,1369.0,788.0,7617.0,478861.83,6697.0,40796.0,28396.0,497958.8300000001,23.013565891472876,0.6771176806991575
UNH,2022-06-30,5070.0,467.0,1466.0,802.0,7805.0,480244.05,5592.0,45799.0,27964.0,503671.0500000001,2.468163318891947,1.147126962283207
UNH,2022-09-30,5262.0,516.0,1562.0,828.0,8168.0,472212.4,3229.0,45438.0,42527.0,478352.4,4.650864830237023,-5.026822566037903
UNH,2022-12-31,4761.0,676.0,1307.0,982.0,7726.0,495188.12,3110.0,54513.0,27911.0,524900.12,-5.411361410381977,9.73084278452454
UNH,2023-03-31,5611.0,754.0,1558.0,970.0,8893.0,440453.88,9931.0,60657.0,46497.0,464544.88,15.104840797307784,-11.49842373821518
UNH,2023-06-30,5474.0,828.0,1572.0,1021.0,8895.0,445553.28,6321.0,59268.0,46279.0,464863.28,0.022489598560659907,0.06854020218671764
UNH,2023-09-30,5841.0,834.0,1654.0,1007.0,9336.0,466375.75,5290.0,58079.0,44097.0,485647.75,4.957841483979775,4.471093092145284
UNH,2023-12-31,5455.0,830.0,1184.0,974.0,8443.0,486458.28,4274.0,58263.0,29628.0,519367.28,-9.565124250214229,6.943207293763853
UNH,2024-03-31,-1409.0,844.0,1222.0,997.0,1654.0,455124.0,9787.0,63850.0,32710.0,496051.0,-80.4098069406609,-4.489362518177897
UNH,2024-06-30,4216.0,985.0,1244.0,1020.0,7465.0,469028.46,11371.0,63727.0,31323.0,512803.46,351.33010882708584,3.3771648479692606
UNH,2024-09-30,6055.0,1074.0,1356.0,1041.0,9526.0,539659.64,3909.0,74101.0,37134.0,580535.64,27.608841259209637,13.208214312750544
UNH,2024-12-31,5543.0,1003.0,1007.0,1041.0,8594.0,466908.78,4545.0,72359.0,29113.0,514699.78,-9.783749737560365,-11.340537163230834
